target_id	name
Q16886762	Muduga language
Q264980	Equal Vision Records
Q67978012	Battersea Bridge Road
Q14468943	Luopohe Miao
Q3505712	family medicine
Q80348468	Roon Labs LLC
Q24741141	Proteinase inhibitor I27, calpastatin
Q56720394	Категория:Vacuum
Q41797845	DNA polymerase III-theta superfamily
Q528124	Loud Records
Q385468	Elizabeth
Q2141296	Barbara De Fina
Q86293	Karl Etlinger
Q14901958	cysteine-type endopeptidase activator activity involved in apoptotic process
Q3451022	rue de Rome
Q12042455	Oldřich Velen
Q3775957	tritagonist
Q1064691	Nigel Davenport
Q25696256	Алма ширкити
Q2003852	starship
Q364890	Dave Davies
Q157183	Fernand Léger
Q25557	Gruiformes
Q504339	Oakland Athletics
Q50359	Geumcheon District
Q18264269	Csnk1g3
Q628981	Heiligenstadt in Oberfranken
Q3784597	Kingsland
Q7505918	Shyam K. Naidu
Q4929372	Blue Line
Q52128377	روز. . .!
Q29717044	Cat
Q3476213	Scott Free Productions
Q20996018	Court
Q176198	The Last Unicorn
Q572700	bureaucrat
Q14862263	positive regulation of inositol phosphate biosynthetic process
Q3219057	Laurent Boulanger (director)
Q777403	Washington University in St. Louis
Q2741131	Craig Wood
Q4975372	Bror Julius Olsson Nordfeldt
Q32999750	Zespół dworski
Q2001676	military offensive
Q1025299	Miłosław
Q13270	biscuit
Q30099922	Zespół pałacowy
Q2540	Christian Wulff
Q7851985	Tulce
Q606655	Bezledy
Q3813277	Krait
Q11980692	Kings County
Q3395458	Fred Toye
Q8042823	Xadani Zapotec
Q285043	Kimberly Kane
Q30572470	Zespół dworski i folwarczny
Q5824	Tyumen Oblast
Q7865295	UNIMED
Q11525681	Tokyo Metropolitan Road Route 112
Q32269922	Zespół pałacowy
Q20814182	The Acoustic Chapel Sessions
Q5320529	Dąbie, Lesser Poland Voivodeship
Q16552574	Baby Daddy, season 1
Q3575736	Paris fare zone 1
Q46408	Georgia O'Keeffe
Q104231	Stockholm County
Q335310	Richard Casey, Baron Casey
Q447652	Kate Rusby
Q7305878	Redgoszcz
Q16011828	Mom, season 1
Q27754959	Phosphinothricin acetyltransferase SCO3203
Q13353265	Category:Glazing
Q88337	Hans Schneeberger
Q14920397	Phoeniceae
Q1493401	Ganeshi Becks
Q15124921	Plateau de Diesse
Q4538	Jonathan Winters
Q7311907	Reminiscience
Q2213391	Croydon
Q20991560	Simone Bach
Q11613	Harry S. Truman
Q11194875	Connectus and Selfish
Q1342823	Kaela Kimura
Q200566	Cobie Smulders
Q2587302	Vladimir Deshevov
Q7664984	Szychowo
Q7201933	Plasmodium ovale curtisi
Q20828711	spondylocarpotarsal synostosis syndrome
Q24780424	Armadillo-type fold
Q36809769	object of group
Q21628346	cell division topological specificity factor MinE FTT_1607
Q388843	Ellen Wong
Q437948	Sabrina Lloyd
Q41797488	Oxidoreductase, molybdopterin-binding domain superfamily
Q5174102	Cosmic Rough Riders
Q26157645	Mine
Q283	water
Q1503302	geographic object
Q104819	Malus
Q29593587	Being There: Part Two
Q2426135	racket sport
Q2293137	Jay North
Q1052329	Cecil Parker
Q4460577	Licze
Q6586920	Category:Soldiers
Q679912	Soyuzmultfilm
Q644991	Jaronowice
Q5299688	Double Cross
Q3728111	Crash, season 1
Q23286716	3-methyladenine DNA glycosylase GSU0567
Q2364381	Novo-Peredelkino District
Q6706020	Lutz Bacher
Q67904906	Atipa Technologies
Q30092275	Zespół dworski, XVIII/XIX
Q27777837	yellow
Q505444	Orange County
Q43364246	Jenson
Q507327	Allman Brothers Band
Q170682	Gaza War
Q1075763	AL-7
Q1539297	City of Hawkesbury
Q3052623	Emmanuel Chain
Q27927	Äynu
Q93923	Order of Abdulaziz al Saud
Q25004222	Category:Nottingham Express Transit
Q56324806	Marlon, season 1
Q14914138	Solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2
Q40120625	Laodice
Q508171	Beverley Knight
Q1142327	Global Television Network
Q170877	bomber
Q12758374	kin
Q1238400	Domino Recording Company
Q580507	Josh Abraham
Q719395	category
Q11173	chemical compound
Q114447	Janel Moloney
Q8029488	Wola Krokocka
Q2843190	San Pedro Street
Q67206691	infrared source
Q275909	Aalten
Q30037468	Zespół dworski
Q1010886	Give Your Heart a Break
Q61109081	Markus Villig
Q14873276	cell-cell adherens junction
Q230	Georgia
Q1077450	Onondaga
Q130585	Supernatural
Q1391329	Ram Gopal Varma
Q50845771	Exile
Q685884	vocal music
Q4208066	Kazakhs in China
Q23358	Stanley Bruce
Q21596739	rat chromosome 12
Q214223	Jason Isaacs
Q17214538	Looking for Light
Q528785	Tupolev Tu-95LAL
Q16917171	private limited company
Q23790322	R18+
Q174957	Nina Simone
Q61951665	Yan-nhaŋu Sign Language
Q30921037	Ahn Som-yi
Q1963154	Chertanovo Yuzhnoye District
Q29566167	Danio rerio chromosome 7
Q790192	experimental film
Q232397	Shannyn Sossamon
Q6014675	Miguel Manzano
Q4430142	Fridtjov Såheim
Q830079	Academy Award for Best Sound Mixing
Q14863362	transmembrane receptor protein tyrosine kinase signaling pathway
Q3266550	Jealkb
Q28922609	Medrie MacPhee
Q373822	eating disorder
Q2717411	Bob Young
Q4696183	Ahmet Mekin
Q2605689	She
Q41547058	FLS Fashion Award
Q658185	Gandhi Jayanti
Q1364584	River Ness
Q21015905	Amazon Tower I
Q1193843	Ruff Ryders Entertainment
Q615985	social software
Q60990586	Lip
Q26382	side
Q10740384	WikiProject Greece
Q680448	Krzyżanówka
Q1135966	King of the Hill
Q552844	Edsel Ford
Q2168571	Roth
Q634875	Sergiu Nicolaescu
Q2247404	The Snowman
Q27417	Modern Talking
Q30073339	Zespół dworski
Q11743565	Kopydłówek
Q1377763	European Film Award for European Discovery of the Year
Q30618326	Zagroda
Q1753057	Tuff Gong
Q24099035	TonB-dependent receptor XCC0119
Q52903	Środa Wielkopolska
Q4925623	Paul
Q9661951	Kategori:Flöjtskepp
Q189717	Zenon: Girl of the 21st Century
Q1063801	tertiary source
Q502360	Fayette County
Q484395	Douglas County
Q3185848	Joseph de Longueil
Q11891201	Roope
Q251667	Shrek the Musical
Q2289654	Dragon
Q47500563	Conference of the Association for Software Testing (CAST)
Q27183011	Mercedes Colón
Q115125	Orleans County
Q6885143	Miłachowo, West Pomeranian Voivodeship
Q7740417	The Hot Monkey
Q33491	Haitian Creole
Q3660623	Carosello
Q3126805	Hank Steinberg
Q729464	Nyong-et-Kéllé
Q1529540	bishop
Q7200074	Piątek Wielki
Q1005862	Jerzmanowa
Q30172884	Zespół pałacowy
Q7736403	The Gift
Q3885395	Order of Ojaswi Rajanya
Q7094267	Only Want You for Your Body
Q378988	adult contemporary music
Q21101138	epsilon DNA polymerase complex
Q26841969	Clinics in laboratory medicine
Q9166	Maltese
Q4837509	Babar Ahmad
Q28864320	The Dictionary of Fashion History
Q488981	European Bank for Reconstruction and Development
Q11728929	Juków
Q61054367	dealing
Q3701464	Dancing
Q891854	bomb attack
Q6377155	Kathu
Q7203051	Play Monk and Powell
Q30079150	Zespół pałacowy
Q614806	suit
Q1358981	ivory
Q859648	Le Pin
Q9325830	Róże Europy
Q70678	Ewald André Dupont
Q4548041	multi-cylinder engine
Q7237299	Category:Films shot in Washington, D.C.
Q3440959	thriller novel
Q546436	Ida Orloff
Q1620908	historical region
Q22725	routing
Q18041246	HYDIN
Q5495265	Fred Golan
Q617822	Jars of Clay
Q15638	Sant Esteve Sesrovires
Q2401	March 9
Q2894596	Bell TV
Q7493787	Category:Components
Q3302947	audio recording
Q11544993	Utautai ga Uta Utai ni Kite Uta Utae to Iu ga Utautai ga Uta Utau dake Utaikire ba Uta Utau keredomo Utautai dake Uta Utaikirenai kara Uta Utawanu!?
Q12953554	Northern Guiyang language
Q2924344	Breidenbach
Q5616908	Guiting Power
Q3897998	Paul (Me First and the Gimme Gimmes)
Q484898	Hyeokgeose of Silla
Q6134127	James Fox
Q2624187	physical design
Q482798	yard
Q24768019	Pseudokinase tribbles, TRB3
Q15253354	art magazine
Q30296887	Institute for Medical Biology, Polish Academy of Sciences
Q1720784	National Society of Film Critics Award for Best Film
Q33312161	Zespół pałacowy
Q23250709	DNA polymerase III subunit theta STM1876
Q211552	Albert Rothstein
Q54935803	chess condition
Q9574619	廣東省
Q88984	Marlene Streeruwitz
Q6828	UTC+05:30
Q7013825	Manhattan Cruise Terminal
Q712093	Lee Hoi-chuen
Q2739274	Leonello Spada
Q1492650	Jorge Mistral
Q185724	Mike Myers
Q21118274	Heme binding protein 2
Q235318	Paula Rego
Q1126192	European Union Prize for Literature
Q21142309	UDP-glucose 6-dehydrogenase activity
Q3438094	Rod McCall
Q9172232	Biskupie, Greater Poland Voivodeship
Q48196	stem cell
Q4866635	Based on a True Story
Q907375	unit testing
Q4918888	biting
Q713829	Sly Stone
Q5743891	Category:State (polity)
Q110	March
Q811909	technological component
Q5280486	struck idiophone
Q7215431	Category:Diseases and disorders
Q81186868	Категория:Умершие в иле Ван
Q140255	Zagarolo
Q2833254	Alexandra Corréa
Q3141273	Kobiór
Q14864328	Everyone
Q2376899	dieselpunk
Q37476989	Canaan
Q2887577	Scheldt basin
Q26013502	Tough move
Q2645022	William Miller
Q33590	Lotha language
Q29436099	Joseph Sebastian Klauber
Q26256310	treatment
Q4998313	Burduna language
Q50295027	torpedo attack
Q44032480	Andělín
Q2626866	Khovrino District
Q683170	S. C. Johnson & Son
Q1045829	Carter
Q6807568	Emmen
Q1497350	Kirsten Block
Q1357189	Rupert Davies
Q8427981	Category:European dragons
Q2280534	In Lust We Trust
Q106607	Carole Bouquet
Q125191	photograph
Q9223739	Category:Births in Buffalo, New York
Q1646605	member state
Q2848057	André Lacombe
Q15821594	John W. Considine Jr.
Q28951020	12
Q7371865	Rowdy Records
Q55170	Victor Sjöström
Q55789068	genetic cardiac disease
Q6334989	Category:Deaths in the United States
Q7847814	Category:Embassies
Q1356708	Pierre Morel
Q28013760	Phosphate permease Atu0658
Q7215567	Category:Hotels
Q2398452	Moya Moskva
Q7800690	ticking
Q29781575	zgc:173729
Q110315	lead poisoning
Q7342215	Robert Borden
Q22696254	Charlot Salwai
Q3442442	Kachari
Q2965920	Christine Féret-Fleury
Q7094262	Only Wanna Be with You
Q5052855	Catherine Otto
Q5559813	Gierłachowo, Rawicz County
Q2624175	Jaci Velásquez
Q58480509	serif typeface
Q819089	Berezin UB
Q2606272	Centaurus
Q4952958	Bończa, Lublin Voivodeship
Q2879655	Kealakekua Bay
Q30038020	Zespół pałacowy
Q5590909	Grabówno
Q2366829	Yuzhnoye Tushino District
Q534104	Maxim Roy
Q24894593	Category:Grace in Christianity
Q5431998	Fall
Q56561357	fictional criminal organization
Q2389582	Takoma Records
Q1144614	Constitution of Australia
Q2596997	condiment
Q29810609	Moonshiner Dmel_CG12721
Q7405619	Salome MC
Q29767519	extl3
Q5303924	Dołęga, Lesser Poland Voivodeship
Q12953431	Carrier
Q29566139	Drosophila melanogaster chromosome 2R
Q754454	ResearchGate
Q3504233	Piscataway
Q4120904	Aleksander Sewruk
Q29014733	Luar (Element)
Q3012280	Sonja Smits
Q156267	lignite
Q28886448	work with multiple executions
Q23023517	Selina Kyle
Q3025458	Devil in the Details
Q1088401	Locolotion
Q6117791	Salvador Sánchez Barbudo
Q776616	PowerVR
Q3978224	Susan Blommaert
Q3513466	Law & Order: Special Victims Unit, season 7
Q327866	Jean-Claude Petit
Q1192255	Powderfinger
Q715301	comics artist
Q27698584	Blood Sweat & Tears
Q2056928	patience
Q1601114	maneuver
Q14889718	cortical actin cytoskeleton
Q77	Uruguay
Q1775361	Gondi
Q15259488	Category:Ham, London
Q62319560	pathogen_EmW_scaffold_06
Q4933435	Bob Montgomery
Q1614775	Hertsmere
Q236846	Kay Panabaker
Q6146039	蒙古地方
Q2973938	electoral district of Canada
Q5321191	Długie, Żagań County
Q3492263	South Para River
Q2226505	Ełdyty Wielkie
Q84508651	Piano / Ho paura
Q2516	Helmut Schmidt
Q6583595	Mal Paharia
Q1378807	Thomas Dewing
Q22297209	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase Cj1272c
Q484153	Whitman County
Q27031148	Shirin David
Q2216690	Sam Whipple
Q4892881	Joaquim Vayreda i Vila
Q30069839	Zespół dworski
Q35156	Car language
Q127006	muscle contraction
Q3701042	Brilliant Disguise
Q27924146	Suzanne Goldberg
Q3885362	Order of the Virtues
Q29976545	Zespół dworski
Q1754659	Alexander Fischerkoesen
Q29701954	cdc-48.2
Q2597260	Włodzimierz Nahorny
Q23436	Edinburgh
Q1257716	Takeshi
Q34417	Philip II of Spain
Q171440	Mbomou River
Q5535176	geography of London
Q308869	Mac Pro
Q8736666	yo!
Q2592261	ball
Q90041	Ralf Richter
Q310252	Takeshi Kaneshiro
Q9275009	Gołyszyn
Q30159545	Zespół dworski
Q635162	Hominidae
Q313627	Tricky
Q1028830	driving sprocket
Q17096759	Ragnhild Hilt
Q897834	Brandberg
Q1816537	Lekowo, West Pomeranian Voivodeship
Q7999094	Wielowieś, Oleśnica County
Q6655772	Live and Acoustic
Q1848933	One Little Indian
Q22212873	Armand Schultz
Q5249253	Decisions of the Sky
Q20822	Northern Tutchone
Q6439490	Kruszyn, Bydgoszcz County
Q18238	Ymir
Q7818513	Tomaszkowice
Q58072493	Charles Van Herck
Q166154	line segment
Q2963735	Comaltepec Chinantec
Q604316	Piechcin
Q14873900	negative regulation of catalytic activity
Q4751271	Anand Raj Anand
Q18252888	Palm
Q15060227	WikiProject Internet
Q14903967	positive regulation of interleukin-1 beta production
Q16665451	Mowg
Q43823	Adolf Gondrell
Q355209	Richard Schiff
Q3285509	Mandino Reinhardt
Q1132514	Fabriano Basket
Q3529618	academic title
Q607489	Montgomery Scott
Q34085978	Prevalence of prenatal zinc deficiency and its association with socio-demographic, dietary and health care related factors in rural Sidama, Southern Ethiopia: a cross-sectional study.
Q6358258	Kamionacz
Q5009242	cable channel
Q6430448	Konyak language
Q7756009	The Pantry
Q12587900	Kim Seung-uk
Q30034	Apis mellifera
Q31068310	Zespół willi Wilhelma Teszemachera
Q30168244	human hybrids in a work of fiction
Q27132946	fictional bear
Q11350566	Robert Ellis
Q290106	StarCraft
Q10861296	zoocide
Q178697	dispersion
Q5059850	Center for Research Libraries
Q628179	trail
Q17148334	Turn the Dark Off
Q1402435	Giant Records
Q49657376	Little White Frock
Q20709326	John Paul Hammerschmidt Federal Building
Q1398005	trimming
Q8341917	Caserío-Museo Igartubeiti
Q702269	professional
Q2647883	Oswaldo
Q18262177	Ddx18
Q929286	Herne Bay
Q2501507	history of costume
Q189347	Hypnos
Q20989106	Blackpool
Q2638650	Pierrot
Q490255	Stone County
Q14353133	catalytic activity
Q12293294	Svetla Yancheva
Q44356	tsar
Q1003074	Glen Ridge
Q131808	mannerism
Q2098074	Middelheim Open Air Sculpture Museum
Q1043527	Multilateral Investment Guarantee Agency
Q10526387	Horns församling
Q844482	killing
Q33235335	Zespół dworski
Q52832036	Intraperitoneal xenografts of human epithelial ovarian cancer in nude mice.
Q5195043	borough
Q711883	Yau Nai-Hoi
Q96580	Philipp Manning
Q35473	window
Q2183	UTC−09:00
Q68815679	Huntly
Q32999542	Zespół dworski
Q205739	Alan Moore
Q270533	Laura Ziskin
Q14860383	Rab GTPase binding
Q1406574	Gunwinggu
Q728500	Lost Highway
Q8718349	Category:Scorpions
Q556417	Ankara 19 Mayıs Stadium
Q22704075	Braunstone
Q7975736	Waxy
Q580	Łódź
Q1192049	natural fibre
Q6468420	Lachixío Zapotec
Q7983825	Wesley's Chapel
Q277393	music of China
Q20644794	FSK 0
Q1798167	coverage
Q5129366	Claudio Fäh
Q1371562	unit of area
Q1414040	Govan
Q2760837	Arashi discography
Q7106831	Osiny, Gostynin County
Q7772422	The Very Best of The Stranglers
Q4741834	Ambrose McCarthy Patterson
Q8003113	Will Speck
Q30090798	Zespół pałacowy
Q7675751	Tai Dón
Q7889052	United Planets
Q1475584	Magazine
Q5113269	Christopher St. John
Q27478542	Southwestern Guiyang language
Q1412884	Doing All Right
Q15485913	Jon Kaas
Q15999138	Michael Joseph
Q32138662	Zespół pałacowy
Q400287	Order of the White Elephant
Q320363	Macbeth
Q9832	Eindhoven
Q725351	John Levén
Q791135	Order of Friendship
Q56320928	Instinct, season 1
Q211260	Zaandam
Q483704	Cha Tae-hyun
Q51929290	first-person plural
Q908662	Dimension Films
Q158876	Reinickendorf
Q3305359	Warehouse 13, season 1
Q33083610	Zespół dworski
Q867541	1911 Encyclopædia Britannica
Q1328845	Eli Marienthal
Q3449070	South Efate
Q4838471	Babyface discography
Q618123	geographical object
Q3570249	Wyżnice
Q4878857	Becky Mode
Q51720984	A Shadow Out of Time
Q2669569	Jiwarli dialect
Q1384181	Michael McKean
Q37083	Olea europaea
Q10604331	Nyangga
Q2409524	No More Rules
Q30245099	Zespół zamkowy, ob. Opolskie Centrum Rehabilitacji
Q2299832	Mushroom Records
Q2621788	Brasília Futebol Clube
Q36168	Bridgetown
Q2367627	Marfino District
Q3587	Rede Globo
Q106743	Fernando Rey
Q3465728	Last Man Standing, season 1
Q24739757	Protein-tyrosine phosphatase-like, PTPLA
Q29766909	kif20ba
Q5003479	Buzz!: The Schools Quiz
Q854630	Chemung County
Q352328	climbing protection
Q21090	OWSLA
Q15095148	graffiti artist
Q730212	Cymbeline
Q1913548	Mantan Moreland
Q155171	cover version
Q7105427	Orłowo, Greater Poland Voivodeship
Q3350414	Olga Grumberg
Q55010447	Buffalo Soldiers
Q18010946	Apple Watch
Q21992081	Steroidogenic acute regulatory protein
Q7626570	Stuart Getz
Q2972322	𓇯
Q45762	dead language
Q534159	helipad
Q3913834	Jurruru language
Q326844	Bob Moore
Q15305621	mouse chromosome 19
Q5679229	Gonzalo Curiel
Q12046182	Pole
Q72548936	Lisbeth Kolind
Q144144	Odontoceti
Q11629	art of painting
Q970016	Gabor Peterdi
Q81808335	Heinrich Roth
Q430893	Charles Kent
Q8066963	Category:Births in Orange (Vaucluse)
Q1718449	Peter Stone
Q24778572	Microtubule-associated protein Jupiter
Q860861	sculpture
Q552780	Chris Morris
Q19016	flag of New York
Q42189301	Dyekho EPs discography
Q29043947	Ullmann's encyclopedia of industrial chemistry
Q33124	Jimmy Van Heusen
Q4688987	Affirm Films
Q30668320	Phone
Q235130	Kita-ku
Q7263249	Pyramid Hill
Q12953437	Lalana Chinantec
Q21075800	constancy
Q545044	Ganondorf
Q33248862	Zespół dworski
Q5972266	IND Rockaway Line
Q7335864	Category:Deaths in Turkey
Q735	art
Q59081738	A Pleistocene lacustrine episode in southeastern Libya
Q4959065	Brda, Pomeranian Voivodeship
Q7092882	One Man Wrecking Machine
Q180788	National Gallery
Q47003685	Dissing
Q12952667	Kudiya
Q7619055	Stone by Stone
Q124653	Tobol River
Q6440506	Królikowice, Lower Silesian Voivodeship
Q18252669	Cd244a
Q352180	Bradley Whitford
Q7555175	Sokola Góra, Radomsko County
Q501661	Schleswig
Q28654074	anatomical conduit space
Q1212	Montana
Q33386340	Zespół pałacowy
Q1333118	Richard Ayoade
Q2934809	Camila Morgado
Q217110	Orson Scott Card
Q55285191	David Fine
Q16353980	Triana Park
Q1337159	Tony Burton
Q11251491	Try
Q7463286	Category:Births in the United States
Q5395618	Min Hae-Kyung
Q214990	New Order
Q454041	Rachel Whiteread
Q18004	Erriapus
Q41547075	FLS Pop Queen Award
Q7272538	Quintus Valerius Pompey
Q3359481	P.S.F. Records
Q3678113	circumradius
Q27545908	POL2
Q22306630	peptidoglycan recognition protein signaling pathway
Q18352265	Andrew Stewart-Jones
Q18589965	Earth-Moon system
Q212971	Request for Comments
Q60740126	AC power plugs and sockets: British and related types
Q365209	Konstantinos Tsatsos
Q369717	Bruce Timm
Q24726204	Serine proteases, trypsin family, histidine active site
Q3922505	music producer
Q3941288	Vincent van Warmerdam
Q217380	Nicobarese languages
Q14881723	cellular response to amino acid stimulus
Q208661	Coat of arms of Jamaica
Q191789	Martha Washington
Q8841766	Bhunjia
Q26897143	set system
Q58425000	United States senate constituency
Q20593158	Glangrwyney
Q2904006	bioinformatician
Q62290809	pangolin
Q7463177	Category:Town squares
Q3854333	Franco-Giacomo Carbone
Q191130	Kanazawa
Q32145160	Waardenburg syndrome type 2D
Q1419023	Firestorm
Q18703062	The Angry Birds Movie
Q23149463	DNA polymerase III subunit theta ECUMN_2137
Q2511888	Buffy the Vampire Slayer, season 5
Q151679	Roy Lichtenstein
Q717861	Jam Hsiao
Q8826475	Category:Surgeons
Q54502633	dog bed
Q698498	Around the World in a Day
Q161410	peer-to-peer
Q434108	Luigi Beccali
Q20990635	Category:Births in Bell, California
Q9010326	Category:Láb
Q43801	umbilicus
Q18324629	Ham
Q910997	Wyszków
Q44528	Euclidean vector
Q685935	trade magazine
Q16150792	Nathan Waks
Q29996	electric current
Q30161338	Zespół dworski
Q745019	Colt's Manufacturing Company
Q493378	Culver City
Q6162057	Jason Blicker
Q107006	Claudia Cardinale
Q490839	Issaquena County
Q30903	soprano
Q6096	Snoop Dogg
Q967404	Przewrotne
Q15700692	Winnie-the-Pooh series
Q11036732	WikiProject London
Q5300251	Doug Anthony All Stars
Q61657095	rahul johari
Q33406377	Zespół dworski
Q218951	Zoltán Kemény
